player_ID,Player,year_ID,Age,Tm,tm_gms,Tm_Net_Rtg,Pos,G,MP,MP_pct,PER,TS_pct,ThrPAr,FTr,ORB_pct,TRB_pct,AST_pct,STL_pct,BLK_pct,TOV_pct,USG_pct,OWS,DWS,WS,WS40,Composite_Rating,Wins_Generated
snellbe01w,Belinda Snell,2009,28,SAS,34,-1.8,G,30,553,39.8%,12.1,.480,.753,.159,4.8,7.9,11.9,2.6,0.4,13.0,18.9,0.4,0.4,0.8,.055,-1.9,0.84
wautean01w,Ann Wauters,2009,28,SAS,34,-1.8,C,17,463,33.3%,17.4,.576,.036,.310,7.9,12.7,8.6,1.5,1.0,18.7,23.7,0.6,0.4,0.9,.079,-0.4,1.05
frazeme01w,Megan Frazee,2009,22,SAS,34,-1.8,F,29,326,23.5%,16.0,.506,.294,.310,10.4,16.0,9.0,1.3,1.2,12.8,23.5,0.5,0.3,0.8,.097,-0.1,0.77
zolmash01w,Shanna Zolman,2009,25,SAS,34,-1.8,G,19,176,12.7%,17.9,.604,.592,.079,0.0,3.5,7.2,0.6,0.0,6.0,22.2,0.6,0.0,0.5,.119,+0.8,0.50
matteka01w,Katie Mattera,2009,26,SAS,34,-1.8,C,13,79,5.7%,11.3,.581,.000,.429,11.1,17.3,2.5,0.7,7.9,34.2,22.5,-0.2,0.1,-0.1,-.047,-4.7,0.01
birdsu01w,Sue Bird,2009,28,SEA,34,2.7,G,31,1101,78.4%,15.6,.502,.398,.109,1.4,4.6,32.1,2.3,0.2,17.0,20.4,1.7,1.4,3.1,.112,+0.6,2.97
cashsw01w,Swin Cash,2009,29,SEA,34,2.7,F,32,1094,77.9%,12.8,.474,.087,.361,7.5,12.6,14.4,1.4,1.3,18.1,21.6,0.3,1.7,2.0,.075,-0.9,2.19
wrighta01w,Tanisha Wright,2009,25,SEA,34,2.7,G,33,1072,76.3%,16.3,.545,.093,.327,5.4,7.0,23.7,2.5,0.8,18.7,20.0,2.4,1.5,3.9,.146,+1.6,3.40
littlca01w,Camille Little,2009,24,SEA,34,2.7,F,34,1044,74.3%,13.7,.535,.103,.479,9.5,13.7,6.3,2.0,1.1,17.4,17.4,1.4,1.9,3.2,.124,+0.6,2.80
jacksla01w,Lauren Jackson,2009,28,SEA,34,2.7,F-C,26,843,60.0%,26.1,.586,.314,.394,7.5,13.9,5.8,2.5,4.8,9.2,26.2,3.9,2.0,5.9,.279,+6.7,4.76
johnssh01w,Shannon Johnson,2009,34,SEA,34,2.7,G,34,618,44.0%,8.5,.522,.570,.514,3.0,6.5,14.3,2.4,1.0,28.4,14.0,-0.1,0.9,0.8,.054,-2.2,0.85
burseja01w,Janell Burse,2009,30,SEA,34,2.7,C,34,541,38.5%,16.9,.574,.000,.552,7.6,12.7,3.6,2.1,5.1,16.3,18.7,1.0,1.2,2.2,.164,+2.2,1.87
gearlka01w,Katie Gearlds,2009,24,SEA,34,2.7,G-F,20,243,17.3%,12.0,.541,.703,.054,2.2,6.9,8.6,1.3,1.1,13.7,17.0,0.3,0.3,0.6,.097,-0.4,0.54
robinas01w,Ashley Robinson,2009,26,SEA,34,2.7,C,26,167,11.9%,-1.6,.224,.040,.160,4.0,9.3,1.9,0.7,7.0,27.2,10.4,-0.6,0.3,-0.3,-.078,-7.4,-0.18
batkosu01w,Suzy Batkovic-Brown,2009,28,SEA,34,2.7,C,20,147,10.5%,5.0,.505,.256,.186,8.1,12.7,5.4,1.9,3.7,34.0,22.6,-0.6,0.3,-0.3,-.075,-6.1,-0.08
walkeas01w,Ashley Walker,2009,22,SEA,34,2.7,F-C,13,90,6.4%,3.8,.355,.214,.357,8.8,16.5,7.8,1.2,2.0,17.8,20.6,-0.2,0.2,0.0,-.019,-4.9,0.01
atkinla01w,La'Tangela Atkinson,2009,25,SEA,34,2.7,G-F,2,46,3.3%,20.1,.282,.125,.250,17.3,25.2,18.0,11.9,2.0,31.1,13.2,-0.1,0.3,0.2,.165,+2.7,0.17
frankaq01w,A'Quonesia Franklin,2009,23,SEA,34,2.7,G,2,20,1.4%,-6.7,.000,.500,.000,0.0,6.4,7.7,2.7,0.0,20.0,11.8,-0.1,0.0,-0.1,-.200,-11.4,-0.06
hardili01w,Lindsey Harding,2009,25,WAS,34,-1.3,G,34,1194,86.9%,14.6,.509,.165,.317,2.3,6.8,23.8,1.8,0.9,19.1,19.2,1.4,1.4,2.8,.095,-0.1,2.88
langhcr01w,Crystal Langhorne,2009,22,WAS,34,-1.3,F,34,1013,73.7%,18.9,.606,.007,.419,11.6,15.8,5.5,1.7,1.0,18.4,17.6,2.6,1.6,4.2,.166,+2.5,3.72
beardal01w,Alana Beard,2009,27,WAS,34,-1.3,G-F,31,985,71.7%,16.7,.504,.244,.260,2.3,7.5,14.2,3.7,1.5,17.0,25.9,0.6,1.9,2.5,.101,+0.4,2.62
melvich01w,Chasity Melvin,2009,33,WAS,34,-1.3,C-F,34,756,55.0%,12.2,.468,.005,.324,12.2,12.5,8.4,2.3,3.1,18.9,15.2,0.3,1.2,1.5,.079,-1.0,1.51
currimo01w,Monique Currie,2009,26,WAS,34,-1.3,F,34,728,53.0%,15.2,.509,.240,.585,6.1,12.0,14.7,2.0,1.6,17.3,19.6,1.2,1.2,2.4,.131,+0.9,2.12
sanfona01w,Nakia Sanford,2009,33,WAS,34,-1.3,C-F,34,663,48.2%,9.9,.510,.000,.622,9.7,13.2,5.9,2.0,1.7,25.9,18.4,-0.4,1.1,0.6,.038,-2.4,0.85
ajavoma01w,Matee Ajavon,2009,23,WAS,34,-1.3,G,34,587,42.7%,12.4,.451,.324,.435,5.4,6.5,11.8,3.2,0.5,14.2,25.9,0.1,0.9,0.9,.064,-1.3,1.07
colemma01w,Marissa Coleman,2009,22,WAS,34,-1.3,G-F,28,525,38.2%,10.8,.478,.503,.283,4.9,8.6,7.3,1.9,1.4,16.0,17.5,0.2,0.7,0.9,.071,-1.4,0.94
mosbybe01w,Bernice Mosby,2009,25,WAS,34,-1.3,F,24,169,12.3%,6.7,.433,.021,.298,10.4,13.1,3.1,2.4,0.5,23.1,17.7,-0.2,0.3,0.0,.007,-3.8,0.10
mannkr01w,Kristen Mann,2009,25,WAS,34,-1.3,F,16,95,6.9%,9.2,.440,.643,.036,2.5,8.8,11.0,1.6,0.0,9.5,14.3,0.1,0.1,0.2,.075,-1.6,0.16
blueni01w,Nikki Blue,2009,25,WAS,34,-1.3,G,16,91,6.6%,6.4,.423,.375,.417,2.6,6.6,21.9,3.9,0.0,31.4,19.7,-0.2,0.2,-0.1,-.035,-4.9,0.01
humphta01w,Tasha Humphrey,2009,23,WAS,34,-1.3,C,9,67,4.9%,1.5,.331,.429,.179,7.0,11.6,7.8,0.8,3.6,16.6,23.4,-0.2,0.1,-0.1,-.087,-7.1,-0.07
lennobe01w,Betty Lennox,2008,31,ATL,34,-12.7,G,34,1010,74.0%,18.5,.532,.353,.277,4.0,8.3,17.8,2.2,0.2,16.9,28.7,1.7,-0.1,1.6,.064,-1.1,1.99
lattaiv01w,Ivory Latta,2008,23,ATL,34,-12.7,G,34,960,70.3%,14.9,.498,.466,.309,1.5,4.4,24.3,2.4,0.1,13.5,20.2,1.8,-0.3,1.5,.063,-1.7,1.58
youngta01w,Tamera Young,2008,21,ATL,34,-12.7,F,33,745,54.6%,9.2,.425,.167,.404,6.7,10.9,10.0,2.0,1.0,17.3,19.7,-0.6,0.1,-0.6,-.031,-5.2,-0.03
castriz01w,Iziane Castro Marques,2008,26,ATL,34,-12.7,F-G,29,671,49.2%,11.2,.451,.346,.217,1.7,5.6,15.1,2.0,0.7,16.1,22.8,-0.4,-0.2,-0.6,-.034,-4.9,0.06
lacyje01w,Jennifer Lacy,2008,25,ATL,34,-12.7,F,33,605,44.3%,8.2,.441,.111,.289,6.6,8.6,8.4,1.5,0.8,14.7,17.9,-0.1,-0.2,-0.3,-.023,-5.1,-0.02
haynikr01w,Kristin Haynie,2008,25,ATL,34,-12.7,G,33,486,35.6%,9.9,.431,.337,.337,3.5,6.7,28.4,3.1,0.6,30.1,13.8,-0.3,0.1,-0.3,-.022,-4.8,0.06
matteka01w,Katie Mattera,2008,25,ATL,34,-12.7,C,33,462,33.8%,16.1,.602,.000,.611,10.6,16.4,4.4,0.3,4.6,24.1,22.4,0.7,0.1,0.8,.067,-1.4,0.83
balesal01w,Alison Bales,2008,23,ATL,34,-12.7,C,17,389,28.5%,13.5,.468,.041,.419,5.8,15.3,4.9,1.9,5.8,10.2,10.8,0.3,0.4,0.7,.075,-1.6,0.65
desouer01w,Erika de Souza,2008,26,ATL,34,-12.7,F-C,12,277,20.3%,21.6,.599,.000,.317,16.0,16.6,6.0,3.1,5.9,17.6,17.6,0.8,0.3,1.0,.148,+1.7,0.92
terryka01w,Kasha Terry,2008,24,ATL,34,-12.7,C-F,20,275,20.1%,9.6,.508,.000,.434,11.1,13.6,6.9,1.8,3.1,29.0,20.0,-0.4,0.1,-0.3,-.043,-5.4,-0.04
lovelst01w,Stacey Lovelace,2008,33,ATL,34,-12.7,C,15,258,18.9%,15.1,.480,.270,.146,8.8,12.2,11.3,3.3,3.0,16.0,18.8,0.2,0.2,0.3,.052,-2.0,0.39
mannkr01w,Kristen Mann,2008,24,ATL,34,-12.7,F,13,223,16.3%,7.3,.487,.182,.114,4.6,5.0,10.9,1.8,1.4,23.3,11.6,0.0,-0.1,-0.1,-.023,-5.3,-0.02
littlca01w,Camille Little,2008,23,ATL,34,-12.7,F,13,221,16.2%,10.3,.501,.200,.540,9.2,10.5,7.3,2.3,2.5,22.5,15.6,0.0,0.0,0.0,.009,-3.9,0.12
strotan01w,Ann Strother,2008,24,ATL,34,-12.7,G-F,21,160,11.7%,9.4,.496,.559,.353,3.5,4.7,7.5,1.6,1.5,7.1,11.4,0.3,-0.1,0.2,.042,-3.2,0.15
nnamach01w,Chioma Nnamaka,2008,23,ATL,34,-12.7,G,12,84,6.2%,3.0,.293,.423,.115,8.1,8.3,4.1,3.0,0.0,12.8,16.1,-0.2,0.0,-0.2,-.110,-8.3,-0.13
dupreca01w,Candice Dupree,2008,23,CHI,34,-1.5,F,34,1119,81.4%,21.5,.521,.015,.389,8.2,14.5,14.9,1.7,3.3,15.5,26.1,2.3,1.7,4.1,.146,+2.1,3.90
perkiji01w,Jia Perkins,2008,26,CHI,34,-1.5,G,34,1083,78.8%,23.0,.534,.254,.244,4.9,7.6,19.4,3.2,0.7,10.1,25.7,4.0,1.3,5.3,.196,+3.6,4.60
pricear01w,Armintie Herrington,2008,23,CHI,34,-1.5,G,34,763,55.5%,13.6,.472,.005,.644,9.0,9.9,14.3,2.6,1.3,16.7,18.1,0.6,0.8,1.4,.071,-1.2,1.42
melvich01w,Chasity Melvin,2008,32,CHI,34,-1.5,C-F,34,759,55.2%,16.6,.498,.014,.597,13.4,13.7,12.6,2.2,1.1,14.9,20.0,1.5,0.9,2.3,.124,+0.7,2.12
cantydo01w,Dominique Canty,2008,31,CHI,34,-1.5,G,28,737,53.6%,13.6,.482,.033,.689,3.9,5.8,28.0,2.1,0.3,18.7,18.1,1.0,0.5,1.4,.078,-1.1,1.44
sharpkb01w,K.B. Sharp,2008,27,CHI,34,-1.5,G,34,598,43.5%,7.8,.516,.311,.322,1.4,4.5,13.9,1.3,0.0,23.2,10.3,0.2,0.2,0.4,.025,-3.5,0.47
wyckobr01w,Brooke Wyckoff,2008,28,CHI,34,-1.5,F,34,594,43.2%,5.8,.469,.699,.219,2.8,8.0,12.7,1.3,2.7,29.8,8.9,-0.3,0.5,0.3,.019,-4.0,0.32
fowlesy01w,Sylvia Fowles,2008,22,CHI,34,-1.5,C,17,430,31.3%,19.9,.530,.000,.273,7.8,17.8,2.4,2.4,6.8,18.0,22.1,0.1,1.1,1.2,.111,+0.9,1.25
joensca01w,Cathy Joens,2008,27,CHI,34,-1.5,G-F,26,272,19.8%,10.1,.524,.714,.088,2.2,7.8,9.7,1.0,0.6,19.6,20.0,0.0,0.2,0.2,.030,-2.9,0.28
chanequ01w,Quianna Chaney,2008,22,CHI,34,-1.5,G,28,241,17.5%,8.4,.385,.602,.145,2.0,7.0,17.8,3.6,1.0,20.7,21.4,-0.6,0.4,-0.2,-.036,-4.9,0.02
flukety01w,Tye'sha Fluker,2008,23,CHI,34,-1.5,C,26,231,16.8%,8.3,.461,.046,.385,5.7,8.9,7.9,1.4,2.8,19.1,18.8,-0.1,0.2,0.1,.017,-3.6,0.17
queenbr01w,Brooke Queenan,2008,24,CHI,34,-1.5,F,8,36,2.6%,-11.2,.125,.250,.000,3.3,6.7,8.9,0.0,0.0,38.5,16.7,-0.3,0.0,-0.3,-.327,-15.9,-0.19
rushle01w,Leah Rush,2008,23,CHI,34,-1.5,F,2,12,0.9%,-11.5,.399,.500,2.000,0.0,0.0,0.0,0.0,0.0,34.7,22.2,-0.1,0.0,-0.1,-.244,-13.8,-0.05
jonesas01w,Asjha Jones,2008,27,CON,34,5.6,F,33,963,70.3%,23.1,.537,.050,.302,8.6,11.7,17.8,1.1,2.1,12.4,27.4,3.4,1.3,4.8,.199,+4.2,4.39
whitmta01w,Tamika Whitmore,2008,31,CON,34,5.6,F,34,911,66.5%,14.6,.494,.276,.245,5.0,9.9,9.8,1.1,1.1,13.5,24.4,1.0,1.2,2.2,.097,+0.1,2.31
whaleli01w,Lindsay Whalen,2008,26,CON,34,5.6,G,31,908,66.3%,24.8,.580,.261,.513,4.1,10.8,33.3,2.6,0.1,13.4,21.1,4.7,1.7,6.4,.283,+6.7,5.24
holtam01w,Amber Holt,2008,23,CON,34,5.6,F,34,714,52.1%,13.2,.507,.382,.226,5.9,8.3,15.4,1.1,0.5,12.4,15.5,1.5,0.7,2.3,.127,+0.6,1.99
turneba01w,Barbara Turner,2008,24,CON,34,5.6,G-F,34,663,48.4%,17.0,.591,.615,.464,3.9,9.2,13.4,0.9,1.6,14.8,18.1,2.2,0.8,3.0,.181,+2.7,2.52
gardike01w,Kerri Gardin,2008,24,CON,34,5.6,F,34,540,39.4%,10.7,.454,.421,.308,8.0,11.5,12.3,2.8,1.0,23.0,16.1,-0.2,1.0,0.8,.061,-1.5,0.94
careyja01w,Jamie Carey,2008,27,CON,34,5.6,G,33,499,36.4%,11.8,.594,.748,.090,0.9,4.5,15.4,0.8,0.2,16.0,12.2,1.1,0.4,1.4,.114,+0.1,1.25
grudasa01w,Sandrine Gruda,2008,21,CON,34,5.6,F-C,31,476,34.7%,16.2,.475,.000,.320,10.5,13.0,11.0,2.1,4.2,16.8,22.7,0.2,0.9,1.1,.094,+0.3,1.25
willita02w,Tamika Williams,2008,28,CON,34,5.6,F,34,374,27.3%,10.0,.466,.028,.569,14.5,14.9,5.6,1.4,0.2,22.4,13.7,0.2,0.5,0.7,.072,-1.4,0.68
anderjo01w,Jolene Anderson,2008,21,CON,34,5.6,G,24,367,26.8%,7.4,.366,.548,.119,3.4,8.9,11.6,1.0,0.2,10.8,17.9,-0.4,0.4,0.1,.006,-3.5,0.28
swanike01w,Ketia Swanier,2008,21,CON,34,5.6,G,25,231,16.9%,7.4,.399,.638,.213,2.5,7.1,17.4,3.2,0.3,28.0,13.7,-0.3,0.4,0.1,.013,-3.3,0.20
abrossv01w,Svetlana Abrosimova,2008,27,CON,34,5.6,F,6,107,7.8%,10.6,.412,.333,.333,3.2,10.5,18.6,3.9,0.0,21.0,21.7,-0.2,0.2,0.1,.036,-2.2,0.15
philler01w,Erin Phillips,2008,23,CON,34,5.6,G,8,86,6.3%,21.5,.624,.429,.393,11.8,11.1,6.3,2.4,0.9,15.4,20.0,0.4,0.1,0.5,.222,+4.6,0.41
pageda01w,Danielle Page,2008,21,CON,34,5.6,F,3,12,0.9%,15.4,.600,.000,.000,18.9,28.1,0.0,0.0,0.0,28.6,25.8,0.0,0.0,0.0,.053,-0.9,0.02
smithka01w,Katie Smith,2008,34,DET,34,5.7,G,34,1152,83.8%,16.1,.538,.515,.302,1.0,4.8,20.8,1.5,0.2,14.7,20.8,3.4,1.0,4.3,.151,+1.7,3.79
nolande01w,Deanna Nolan,2008,28,DET,34,5.7,G-F,34,1144,83.2%,20.0,.541,.247,.157,2.7,6.9,25.2,1.9,0.8,12.8,22.0,4.0,1.4,5.3,.186,+3.3,4.65
hornbal01w,Alexis Hornbuckle,2008,22,DET,34,5.7,G,34,747,54.3%,14.3,.444,.253,.371,8.4,10.9,15.2,5.6,1.2,19.1,15.1,0.4,2.0,2.4,.129,+0.8,2.13
pierspl01w,Plenette Pierson,2008,26,DET,34,5.7,F,28,649,47.2%,22.2,.521,.007,.438,11.6,12.4,18.7,1.9,4.7,13.1,24.9,2.4,1.1,3.5,.213,+4.3,2.98
fordch01w,Cheryl Ford,2008,27,DET,34,5.7,F,24,637,46.3%,19.3,.515,.000,.627,13.7,19.2,6.1,2.0,1.3,8.9,17.9,1.9,1.3,3.2,.204,+3.6,2.70
braxtka01w,Kara Braxton,2008,25,DET,34,5.7,C-F,33,590,42.9%,17.2,.482,.008,.422,9.6,16.8,8.7,1.2,3.6,15.0,26.9,0.7,1.2,1.9,.126,+1.2,1.81
samsh01w,Sheri Sam,2008,34,DET,34,5.7,G-F,32,478,34.8%,8.1,.379,.191,.236,7.2,11.2,12.5,2.1,0.6,20.3,14.1,-0.4,0.7,0.3,.028,-2.9,0.50
sanniol01w,Olayinka Sanni,2008,22,DET,34,5.7,F-C,31,325,23.6%,8.4,.539,.012,.451,9.4,11.6,3.2,1.8,1.9,28.9,18.8,-0.3,0.5,0.2,.024,-3.0,0.33
powelel01w,Elaine Powell,2008,32,DET,34,5.7,G,16,313,22.8%,10.8,.534,.041,.245,6.8,9.4,17.7,1.0,0.3,24.9,10.2,0.4,0.3,0.7,.089,-0.9,0.64
humphta01w,Tasha Humphrey,2008,22,DET,34,5.7,C,22,297,21.6%,21.8,.598,.315,.177,9.9,12.5,14.8,2.3,1.8,15.2,23.4,1.2,0.5,1.7,.231,+4.7,1.42
mcwilta01w,Taj McWilliams-Franklin,2008,37,DET,34,5.7,F-C,7,185,13.5%,18.5,.509,.016,.344,10.8,15.0,12.5,0.9,2.4,10.9,19.7,0.6,0.3,0.9,.187,+3.0,0.73
murphsh01w,Shay Murphy,2008,23,DET,34,5.7,G,13,122,8.9%,7.6,.387,.475,.150,7.7,10.1,9.4,2.6,1.5,17.4,18.7,-0.1,0.2,0.1,.018,-3.3,0.11
schumke01w,Kelly Schumacher,2008,30,DET,34,5.7,C,7,89,6.5%,4.9,.415,.125,.125,5.3,13.2,8.8,1.2,3.0,32.2,12.3,-0.2,0.2,0.0,-.002,-4.3,0.03
lovelst01w,Stacey Lovelace,2008,33,DET,34,5.7,C,7,44,3.2%,4.0,.519,.714,.857,2.7,9.4,3.4,1.2,0.0,29.3,13.7,0.0,0.1,0.0,.014,-4.0,0.02
shielas01w,Ashley Shields,2008,23,DET,34,5.7,G,7,44,3.2%,7.6,.463,.409,.182,0.0,4.0,8.6,1.2,0.0,20.2,29.8,-0.1,0.0,-0.1,-.057,-5.2,0.00
thomala01w,LaToya Thomas,2008,26,DET,34,5.7,F,7,40,2.9%,1.2,.267,.133,.000,5.9,7.4,4.1,1.3,2.2,11.8,18.7,-0.1,0.0,-0.1,-.106,-7.6,-0.05
givench01w,Chrissy Givens,2008,22,DET,34,5.7,G,3,10,0.7%,-4.6,.347,.000,1.000,0.0,0.0,28.2,0.0,0.0,41.0,21.5,-0.1,0.0,-0.1,-.206,-11.2,-0.03
liebena01w,Nancy Lieberman,2008,49,DET,34,5.7,G,1,9,0.7%,-8.0,.000,.000,.000,0.0,0.0,31.4,0.0,0.0,66.7,14.7,-0.1,0.0,-0.1,-.344,-15.4,-0.05
smithwa01w,Wanisha Smith,2008,22,DET,34,5.7,G,1,0,0.0%,,,,,,,,,,,,0.0,0.0,0.0,,,0.00
thompti01w,Tina Thompson,2008,33,HOU,34,-1.7,F,30,1074,77.5%,17.3,.529,.305,.281,5.5,11.8,12.1,1.6,1.6,17.9,25.7,1.6,1.2,2.8,.105,+0.5,2.88
johnssh01w,Shannon Johnson,2008,33,HOU,34,-1.7,G,33,1014,73.2%,13.5,.511,.460,.393,3.8,6.4,28.2,2.7,0.8,24.0,14.2,1.4,0.9,2.3,.092,-0.5,2.23
snowmi01w,Michelle Snow,2008,28,HOU,34,-1.7,C,34,856,61.8%,17.8,.579,.008,.500,10.9,16.4,9.7,1.1,3.1,18.1,18.3,2.2,1.1,3.3,.154,+1.8,2.86
dixonta01w,Tamecka Dixon,2008,32,HOU,34,-1.7,G,24,634,45.8%,10.3,.451,.059,.190,4.5,7.3,13.2,2.1,0.4,16.7,20.1,-0.1,0.5,0.4,.025,-2.8,0.68
ajavoma01w,Matee Ajavon,2008,22,HOU,34,-1.7,G,34,604,43.6%,11.9,.421,.239,.320,6.8,6.1,19.1,2.7,0.9,14.5,27.8,-0.1,0.4,0.4,.024,-2.6,0.73
maigaha01w,Hamchetou Maiga-Ba,2008,30,HOU,34,-1.7,F,26,590,42.6%,12.7,.520,.011,.220,6.3,8.8,12.7,2.9,1.2,22.7,18.8,0.1,0.7,0.8,.052,-1.7,0.96
lyttlsa01w,Sancho Lyttle,2008,24,HOU,34,-1.7,F,27,489,35.3%,27.2,.615,.000,.323,12.4,21.0,10.3,4.3,4.8,14.3,19.0,1.9,1.5,3.4,.277,+6.7,2.78
whiteer01w,Erica White,2008,21,HOU,34,-1.7,G,34,426,30.8%,9.5,.495,.080,.886,4.1,6.7,18.2,2.8,0.6,28.2,17.7,0.0,0.4,0.4,.039,-2.6,0.51
bassmi01w,Mistie Bass,2008,24,HOU,34,-1.7,F,32,365,26.4%,15.1,.528,.011,.548,12.2,12.9,9.2,1.9,2.1,19.0,17.3,0.5,0.4,0.9,.094,-0.2,0.86
mabikmw01w,Mwadi Mabika,2008,31,HOU,34,-1.7,G,20,327,23.6%,7.7,.425,.626,.212,3.8,6.9,9.0,1.6,0.0,10.0,16.3,0.2,0.2,0.3,.042,-2.8,0.35
hodgero01w,Roneeka Hodges,2008,25,HOU,34,-1.7,G,15,274,19.8%,15.9,.556,.724,.020,2.3,6.7,13.4,1.0,0.6,9.2,17.6,0.8,0.1,0.9,.134,+1.0,0.80
holmese01w,Sequoia Holmes,2008,22,HOU,34,-1.7,G,17,203,14.7%,6.6,.363,.274,.355,7.3,10.5,9.2,2.1,0.4,16.3,18.7,-0.3,0.2,-0.1,-.024,-4.8,0.03
byearla01w,Latasha Byears,2008,34,HOU,34,-1.7,G-F,11,46,3.3%,14.2,.491,.000,.176,13.5,15.9,4.4,3.4,0.0,5.2,18.6,0.1,0.1,0.2,.178,+1.8,0.15
shielas01w,Ashley Shields,2008,23,HOU,34,-1.7,G,3,12,0.9%,-19.1,.114,.286,.571,0.0,0.0,12.5,4.4,0.0,10.2,36.0,-0.2,0.0,-0.2,-.540,-22.6,-0.10
walkema01w,Marcedes Walker,2008,21,HOU,34,-1.7,C,2,11,0.8%,-15.9,.000,.000,.500,56.3,38.9,13.6,0.0,7.9,45.0,35.7,-0.2,0.0,-0.2,-.706,-26.4,-0.11
douglka01w,Katie Douglas,2008,29,IND,34,0.6,G-F,33,1134,81.6%,16.8,.493,.384,.325,4.3,7.2,19.5,2.5,0.8,16.0,25.0,1.5,1.8,3.2,.114,+0.7,3.16
hoffmeb01w,Ebony Hoffman,2008,25,IND,34,0.6,F,33,1013,72.9%,16.4,.533,.188,.135,10.9,15.4,12.3,2.5,2.1,19.7,18.0,1.4,2.3,3.6,.144,+1.4,3.17
suttota01w,Tammy Sutton-Brown,2008,30,IND,34,0.6,C,33,956,68.8%,16.6,.546,.003,.529,7.7,13.2,3.7,1.1,4.8,16.2,20.3,1.5,1.9,3.4,.142,+1.4,2.99
whiteta01w,Tan White,2008,25,IND,34,0.6,G,33,894,64.3%,11.8,.467,.369,.185,3.6,6.8,18.0,2.6,1.3,19.5,22.2,-0.3,1.5,1.2,.053,-1.7,1.43
beviltu01w,Tully Bevilaqua,2008,35,IND,34,0.6,G,30,876,63.0%,10.5,.514,.563,.177,1.6,4.7,13.3,3.6,0.4,17.0,10.7,0.8,1.6,2.3,.107,-0.6,1.90
catchta01w,Tamika Catchings,2008,28,IND,34,0.6,F,25,694,49.9%,23.1,.538,.341,.446,8.1,13.7,24.7,3.8,1.3,16.5,24.2,2.2,1.8,4.0,.230,+4.8,3.31
bondla01w,LaToya Bond,2008,24,IND,34,0.6,G,32,325,23.4%,3.1,.381,.467,.178,2.5,5.8,15.1,2.5,1.0,25.4,18.2,-0.9,0.5,-0.4,-.047,-5.9,-0.13
feastal01w,Allison Feaster,2008,32,IND,34,0.6,F,33,301,21.6%,9.7,.473,.843,.022,3.5,4.6,16.3,0.9,0.8,13.5,15.7,0.3,0.2,0.6,.073,-1.6,0.50
ngoyibe01w,Bernadette Ngoyisa,2008,25,IND,34,0.6,C,31,226,16.3%,10.3,.538,.000,.508,10.4,14.2,6.2,1.4,2.5,28.7,21.8,-0.2,0.4,0.2,.041,-2.3,0.30
whittkh01w,Khadijah Whittington,2008,21,IND,34,0.6,F,22,186,13.4%,7.5,.418,.000,.386,6.3,11.1,6.0,2.6,4.8,18.9,15.5,-0.2,0.4,0.2,.047,-2.7,0.22
balesal01w,Alison Bales,2008,23,IND,34,0.6,C,14,126,9.1%,15.1,.463,.139,.250,6.5,10.6,3.1,2.1,9.0,7.0,15.5,0.2,0.3,0.5,.147,+1.3,0.39
bakersh01w,Sherill Baker,2008,25,IND,34,0.6,G,13,110,7.9%,19.4,.472,.027,.919,7.5,12.1,26.2,4.3,0.7,17.5,26.1,0.2,0.3,0.5,.164,+2.5,0.40
hodgedo01w,Doneeka Lewis,2008,25,IND,34,0.6,G,8,56,4.0%,6.5,.400,.350,.000,4.2,6.5,7.1,2.8,1.4,23.1,21.1,-0.2,0.1,-0.1,-.067,-5.8,-0.02
mannkr01w,Kristen Mann,2008,24,IND,34,0.6,F,5,31,2.2%,4.9,.250,.250,.000,3.8,7.8,5.4,1.7,2.6,20.0,7.3,-0.1,0.0,0.0,-.005,-4.5,0.01
terryka01w,Kasha Terry,2008,24,IND,34,0.6,C-F,2,24,1.7%,-11.4,.200,.000,.000,4.9,12.6,14.2,0.0,0.0,54.5,20.9,-0.3,0.0,-0.2,-.373,-16.9,-0.14
parkeca01w,Candace Parker,2008,22,LAS,34,2.8,F,33,1109,79.2%,27.4,.582,.059,.423,9.2,16.4,21.5,2.0,5.4,15.1,24.6,4.7,3.0,7.7,.278,+6.9,6.38
leslili01w,Lisa Leslie,2008,35,LAS,34,2.8,C,33,1059,75.6%,20.8,.514,.042,.436,9.6,16.1,15.0,2.4,7.3,19.7,25.1,1.0,3.2,4.2,.157,+2.6,3.91
miltode01w,DeLisha Milton-Jones,2008,33,LAS,34,2.8,F,31,1016,72.6%,16.0,.560,.235,.270,7.6,11.2,13.8,1.7,1.4,20.5,21.0,1.6,1.8,3.4,.134,+1.2,3.06
ferdima01w,Marie Ferdinand-Harris,2008,29,LAS,34,2.8,G,33,680,48.6%,13.3,.482,.179,.374,5.4,7.3,11.5,1.9,0.5,12.5,21.3,1.1,0.9,2.1,.122,+0.4,1.79
bobbish01w,Shannon Bobbitt,2008,22,LAS,34,2.8,G,26,552,39.4%,6.7,.388,.559,.173,3.5,6.7,26.4,2.4,0.1,31.6,16.0,-1.0,0.8,-0.2,-.014,-4.3,0.21
brownki01w,Kiesha Brown,2008,29,LAS,34,2.8,G,32,530,37.8%,11.4,.491,.459,.233,1.8,6.5,21.3,1.9,0.0,19.5,16.7,0.5,0.7,1.2,.094,-0.6,1.13
spencsi01w,Sidney Spencer,2008,23,LAS,34,2.8,G,33,451,32.2%,13.7,.534,.523,.116,7.5,8.0,7.4,1.6,0.7,12.4,18.2,1.0,0.6,1.5,.136,+0.9,1.28
